r,t,y,SalvageValue
REGION1,LNDCP02IISOE,2028,0.1655
REGION1,LNDCP02IISOE,2029,0.2206
REGION1,LNDCP02IISOE,2030,0.2712
REGION1,LNDCP02IRMRD,2026,0.0217
REGION1,LNDCP02IRMRD,2027,0.0962
REGION1,LNDCP02IRMRD,2028,0.1486
REGION1,LNDCP02IRMRD,2029,0.1971
REGION1,LNDCP02IRMRD,2030,0.2416
REGION1,LNDCP02IRNOC,2030,0.0736
REGION1,LNDCP02IRNOE,2027,0.0976
REGION1,LNDCP02IRNOE,2028,0.1485
REGION1,LNDCP02IRNOE,2029,0.1957
REGION1,LNDCP02IRNOE,2030,0.239
REGION1,LNDCP02IRNOW,2026,0.0279
REGION1,LNDCP02IRNOW,2027,0.124
REGION1,LNDCP02IRNOW,2028,0.1914
REGION1,LNDCP02IRNOW,2029,0.2538
REGION1,LNDCP02IRNOW,2030,0.3111
REGION1,LNDCP02IRRRD,2026,0.0208
REGION1,LNDCP02IRRRD,2027,0.0516
REGION1,LNDCP02IRRRD,2028,0.0805
REGION1,LNDCP02IRRRD,2029,0.1073
REGION1,LNDCP02IRRRD,2030,0.1319
REGION1,LNDCP02IRSOE,2026,0.0404
REGION1,LNDCP02IRSOE,2027,0.1003
REGION1,LNDCP02IRSOE,2028,0.1566
REGION1,LNDCP02IRSOE,2029,0.2088
REGION1,LNDCP02IRSOE,2030,0.2567
REGION1,LNDCP02LRMRD,2030,0.1148
REGION1,LNDCP02LRNOC,2029,0.122
REGION1,LNDCP02LRNOC,2030,0.1421
REGION1,LNDCP02LRNOE,2030,0.1454
REGION1,LNDCP02LRNOW,2029,0.0954
REGION1,LNDCP02LRNOW,2030,0.1763
REGION1,LNDCP02LRRRD,2029,0.0408
REGION1,LNDCP02LRRRD,2030,0.0753
REGION1,LNDCP02LRSOC,2030,0.2849
REGION1,LNDCP02LRSOE,2030,0.1589
REGION1,LNDCP03HRRRD,2020,14.9655
REGION1,LNDCP03HRRRD,2021,26.9991
REGION1,LNDCP03HRRRD,2022,35.1524
REGION1,LNDCP03HRRRD,2023,36.981
REGION1,LNDCP03HRRRD,2024,39.1479
REGION1,LNDCP03HRRRD,2025,39.0306
REGION1,LNDCP03HRRRD,2026,38.8638
REGION1,LNDCP03HRRRD,2027,39.4122
REGION1,LNDCP03HRRRD,2028,43.7538
REGION1,LNDCP03HRRRD,2029,44.4223
REGION1,LNDCP03HRRRD,2030,36.7747
REGION1,LNDCP03IIMRD,2027,0.1077
REGION1,LNDCP03IIMRD,2028,0.1638
REGION1,LNDCP03IIMRD,2029,0.2158
REGION1,LNDCP03IIMRD,2030,0.2636
REGION1,LNDCP03IINOC,2027,0.1169
REGION1,LNDCP03IINOC,2028,0.1778
REGION1,LNDCP03IINOC,2029,0.2343
REGION1,LNDCP03IINOC,2030,0.2861
REGION1,LNDCP03IINOE,2026,0.0399
REGION1,LNDCP03IINOE,2027,0.0992
REGION1,LNDCP03IINOE,2028,0.1548
REGION1,LNDCP03IINOE,2029,0.2064
REGION1,LNDCP03IINOE,2030,0.2538
REGION1,LNDCP03IINOW,2027,0.1387
REGION1,LNDCP03IINOW,2028,0.211
REGION1,LNDCP03IINOW,2029,0.278
REGION1,LNDCP03IINOW,2030,0.3395
REGION1,LNDCP03IIRRD,2026,0.0224
REGION1,LNDCP03IIRRD,2027,0.0557
REGION1,LNDCP03IIRRD,2028,0.087
REGION1,LNDCP03IIRRD,2029,0.1159
REGION1,LNDCP03IIRRD,2030,0.1425
REGION1,LNDCP03IISOC,2027,0.2068
REGION1,LNDCP03IISOC,2028,0.3146
REGION1,LNDCP03IISOC,2029,0.4144
REGION1,LNDCP03IISOC,2030,0.5061
REGION1,LNDCP03IISOE,2026,0.0251
REGION1,LNDCP03IISOE,2027,0.1113
REGION1,LNDCP03IISOE,2028,0.1719
REGION1,LNDCP03IISOE,2029,0.2279
REGION1,LNDCP03IISOE,2030,0.2794
REGION1,LNDCP03IRMRD,2027,0.2405
REGION1,LNDCP03IRMRD,2028,0.3659
REGION1,LNDCP03IRMRD,2029,0.482
REGION1,LNDCP03IRMRD,2030,0.5886
REGION1,LNDCP03IRNOC,2027,0.2611
REGION1,LNDCP03IRNOC,2028,0.3971
REGION1,LNDCP03IRNOC,2029,0.5232
REGION1,LNDCP03IRNOC,2030,0.6389
REGION1,LNDCP03IRNOE,2026,0.0892
REGION1,LNDCP03IRNOE,2027,0.2215
REGION1,LNDCP03IRNOE,2028,0.3458
REGION1,LNDCP03IRNOE,2029,0.461
REGION1,LNDCP03IRNOE,2030,0.5667
REGION1,LNDCP03IRNOW,2027,0.3098
REGION1,LNDCP03IRNOW,2028,0.4713
REGION1,LNDCP03IRNOW,2029,0.6209
REGION1,LNDCP03IRNOW,2030,0.7582
REGION1,LNDCP03IRRRD,2017,4.7283
REGION1,LNDCP03IRRRD,2018,8.0514
REGION1,LNDCP03IRRRD,2019,10.7597
REGION1,LNDCP03IRRRD,2020,7.7144
REGION1,LNDCP03IRRRD,2021,2.7017
REGION1,LNDCP03IRSOC,2027,0.4618
REGION1,LNDCP03IRSOC,2028,0.7025
REGION1,LNDCP03IRSOC,2029,0.9255
REGION1,LNDCP03IRSOC,2030,1.1301
REGION1,LNDCP03IRSOE,2026,0.056
REGION1,LNDCP03IRSOE,2027,0.2486
REGION1,LNDCP03IRSOE,2028,0.3838
REGION1,LNDCP03IRSOE,2029,0.509
REGION1,LNDCP03IRSOE,2030,0.624
REGION1,LNDCP03LRMRD,2029,0.2713
REGION1,LNDCP03LRMRD,2030,0.3158
REGION1,LNDCP03LRNOC,2028,0.1057
REGION1,LNDCP03LRNOC,2029,0.2779
REGION1,LNDCP03LRNOC,2030,0.3283
REGION1,LNDCP03LRNOE,2028,0.1827
REGION1,LNDCP03LRNOE,2029,0.2371
REGION1,LNDCP03LRNOE,2030,0.2842
REGION1,LNDCP03LRNOW,2029,0.2542
REGION1,LNDCP03LRNOW,2030,0.4216
REGION1,LNDCP03LRRRD,2028,0.1041
REGION1,LNDCP03LRRRD,2029,0.133
REGION1,LNDCP03LRRRD,2030,0.1594
REGION1,LNDCP03LRSOC,2029,0.4051
REGION1,LNDCP03LRSOC,2030,0.6244
REGION1,LNDCP03LRSOE,2028,0.1042
REGION1,LNDCP03LRSOE,2029,0.2741
REGION1,LNDCP03LRSOE,2030,0.3238
REGION1,LNDCP04IINOC,2026,0.1602
REGION1,LNDCP04IINOC,2027,0.398
REGION1,LNDCP04IINOC,2028,0.6213
REGION1,LNDCP04IINOC,2029,0.8284
REGION1,LNDCP04IINOC,2030,1.0184
REGION1,LNDCP04IINOE,2026,0.1446
REGION1,LNDCP04IINOE,2027,0.3591
REGION1,LNDCP04IINOE,2028,0.5607
REGION1,LNDCP04IINOE,2029,0.7475
REGION1,LNDCP04IINOE,2030,0.919
REGION1,LNDCP04IINOW,2026,0.1901
REGION1,LNDCP04IINOW,2027,0.4722
REGION1,LNDCP04IINOW,2028,0.7373
REGION1,LNDCP04IINOW,2029,0.983
REGION1,LNDCP04IINOW,2030,1.2084
REGION1,LNDCP04IIRRD,2026,0.0812
REGION1,LNDCP04IIRRD,2027,0.2017
REGION1,LNDCP04IIRRD,2028,0.3149
REGION1,LNDCP04IIRRD,2029,0.4199
REGION1,LNDCP04IIRRD,2030,0.5162
REGION1,LNDCP04IISOC,2026,0.2834
REGION1,LNDCP04IISOC,2027,0.7039
REGION1,LNDCP04IISOC,2028,1.0991
REGION1,LNDCP04IISOC,2029,1.4653
REGION1,LNDCP04IISOC,2030,1.8013
REGION1,LNDCP04IISOE,2026,0.158
REGION1,LNDCP04IISOE,2027,0.3925
REGION1,LNDCP04IISOE,2028,0.6128
REGION1,LNDCP04IISOE,2029,0.8171
REGION1,LNDCP04IISOE,2030,1.0044
REGION1,LNDCP04IRNOC,2026,0.2477
REGION1,LNDCP04IRNOC,2027,0.6154
REGION1,LNDCP04IRNOC,2028,0.9608
REGION1,LNDCP04IRNOC,2029,1.281
REGION1,LNDCP04IRNOC,2030,1.5747
REGION1,LNDCP04IRNOE,2017,7.7641
REGION1,LNDCP04IRNOE,2018,14.5891
REGION1,LNDCP04IRNOE,2019,19.3126
REGION1,LNDCP04IRNOE,2020,27.4362
REGION1,LNDCP04IRNOE,2021,31.1179
REGION1,LNDCP04IRNOE,2022,36.4012
REGION1,LNDCP04IRNOE,2023,41.6584
REGION1,LNDCP04IRNOE,2024,45.8447
REGION1,LNDCP04IRNOE,2025,41.7076
REGION1,LNDCP04IRNOE,2026,30.9272
REGION1,LNDCP04IRNOE,2027,33.6959
REGION1,LNDCP04IRNOE,2028,27.7859
REGION1,LNDCP04IRNOE,2029,33.6954
REGION1,LNDCP04IRNOE,2030,23.169
REGION1,LNDCP04IRNOW,2017,7.7272
REGION1,LNDCP04IRNOW,2018,14.6446
REGION1,LNDCP04IRNOW,2019,22.3172
REGION1,LNDCP04IRNOW,2020,36.1775
REGION1,LNDCP04IRNOW,2021,43.3266
REGION1,LNDCP04IRNOW,2022,47.7113
REGION1,LNDCP04IRNOW,2023,50.9447
REGION1,LNDCP04IRNOW,2024,54.7177
REGION1,LNDCP04IRNOW,2025,64.8094
REGION1,LNDCP04IRNOW,2026,77.9943
REGION1,LNDCP04IRNOW,2027,77.0624
REGION1,LNDCP04IRNOW,2028,83.1992
REGION1,LNDCP04IRNOW,2029,82.8968
REGION1,LNDCP04IRNOW,2030,75.5947
REGION1,LNDCP04IRRRD,2026,0.1256
REGION1,LNDCP04IRRRD,2027,0.3119
REGION1,LNDCP04IRRRD,2028,0.487
REGION1,LNDCP04IRRRD,2029,0.6493
REGION1,LNDCP04IRRRD,2030,0.7981
REGION1,LNDCP04IRSOC,2026,0.4382
REGION1,LNDCP04IRSOC,2027,1.0885
REGION1,LNDCP04IRSOC,2028,1.6995
REGION1,LNDCP04IRSOC,2029,2.2659
REGION1,LNDCP04IRSOC,2030,2.7854
REGION1,LNDCP04IRSOE,2026,0.1405
REGION1,LNDCP04IRSOE,2027,0.6234
REGION1,LNDCP04IRSOE,2028,0.9623
REGION1,LNDCP04IRSOE,2029,1.2765
REGION1,LNDCP04IRSOE,2030,1.5646
REGION1,LNDCP04LRNOC,2027,0.2161
REGION1,LNDCP04LRNOC,2028,0.4811
REGION1,LNDCP04LRNOC,2029,0.6277
REGION1,LNDCP04LRNOC,2030,0.7621
REGION1,LNDCP04LRNOE,2027,0.195
REGION1,LNDCP04LRNOE,2028,0.4341
REGION1,LNDCP04LRNOE,2029,0.5664
REGION1,LNDCP04LRNOE,2030,0.6877
REGION1,LNDCP04LRNOW,2027,0.2564
REGION1,LNDCP04LRNOW,2028,0.5709
REGION1,LNDCP04LRNOW,2029,0.7448
REGION1,LNDCP04LRNOW,2030,0.9044
REGION1,LNDCP04LRRRD,2028,0.2611
REGION1,LNDCP04LRRRD,2029,0.3334
REGION1,LNDCP04LRRRD,2030,0.3998
REGION1,LNDCP04LRSOC,2028,0.9111
REGION1,LNDCP04LRSOC,2029,1.1636
REGION1,LNDCP04LRSOC,2030,1.3951
REGION1,LNDCP04LRSOE,2027,0.2131
REGION1,LNDCP04LRSOE,2028,0.4745
REGION1,LNDCP04LRSOE,2029,0.6191
REGION1,LNDCP04LRSOE,2030,0.7517
REGION1,LNDCP05HIMRD,2017,13.6442
REGION1,LNDCP05HIMRD,2018,34.6092
REGION1,LNDCP05HIMRD,2019,35.4978
REGION1,LNDCP05HIMRD,2020,56.9229
REGION1,LNDCP05HIMRD,2021,67.8915
REGION1,LNDCP05HIMRD,2022,70.1839
REGION1,LNDCP05HIMRD,2023,75.4822
REGION1,LNDCP05HIMRD,2024,88.2138
REGION1,LNDCP05HIMRD,2025,84.4935
REGION1,LNDCP05HIMRD,2026,79.1688
REGION1,LNDCP05HIMRD,2027,83.8575
REGION1,LNDCP05HIMRD,2028,86.7824
REGION1,LNDCP05HIMRD,2029,79.7429
REGION1,LNDCP05HIMRD,2030,80.2734
REGION1,LNDCP05HINOC,2020,31.798
REGION1,LNDCP05HINOC,2021,43.555
REGION1,LNDCP05HINOC,2022,43.5036
REGION1,LNDCP05HINOC,2023,36.0947
REGION1,LNDCP05HINOC,2024,39.6261
REGION1,LNDCP05HINOC,2025,41.6696
REGION1,LNDCP05HINOC,2026,43.1713
REGION1,LNDCP05HINOC,2027,44.6937
REGION1,LNDCP05HINOC,2028,52.9834
REGION1,LNDCP05HINOC,2029,58.4146
REGION1,LNDCP05HINOC,2030,51.6611
REGION1,LNDCP05HIRRD,2029,2.398
REGION1,LNDCP05HIRRD,2030,4.8234
REGION1,LNDCP05HISOC,2017,40.705
REGION1,LNDCP05HISOC,2018,69.189
REGION1,LNDCP05HISOC,2019,93.4791
REGION1,LNDCP05HISOC,2020,132.406
REGION1,LNDCP05HISOC,2021,150.2097
REGION1,LNDCP05HISOC,2022,175.1094
REGION1,LNDCP05HISOC,2023,193.3965
REGION1,LNDCP05HISOC,2024,196.167
REGION1,LNDCP05HISOC,2025,206.0975
REGION1,LNDCP05HISOC,2026,206.7632
REGION1,LNDCP05HISOC,2027,203.8536
REGION1,LNDCP05HISOC,2028,202.9066
REGION1,LNDCP05HISOC,2029,225.8568
REGION1,LNDCP05HISOC,2030,176.0134
REGION1,LNDCP05HISOE,2024,12.6263
REGION1,LNDCP05HISOE,2025,39.2717
REGION1,LNDCP05HISOE,2026,59.7164
REGION1,LNDCP05HISOE,2027,89.038
REGION1,LNDCP05HISOE,2028,90.6135
REGION1,LNDCP05HISOE,2029,87.684
REGION1,LNDCP05HISOE,2030,87.8212
REGION1,LNDCP05HRNOC,2022,1.5735
REGION1,LNDCP05HRNOC,2023,17.2324
REGION1,LNDCP05HRNOC,2024,19.8703
REGION1,LNDCP05HRNOC,2025,16.7742
REGION1,LNDCP05HRNOC,2026,16.699
REGION1,LNDCP05HRNOC,2027,11.6625
REGION1,LNDCP05HRNOE,2025,6.289
REGION1,LNDCP05HRNOE,2026,15.0246
REGION1,LNDCP05HRNOE,2027,16.5802
REGION1,LNDCP05HRNOE,2028,28.8863
REGION1,LNDCP05HRNOE,2029,19.8858
REGION1,LNDCP05HRNOE,2030,30.4277
REGION1,LNDCP05HRRRD,2018,0.4454
REGION1,LNDCP05HRRRD,2022,1.4418
REGION1,LNDCP05HRRRD,2023,4.3703
REGION1,LNDCP05HRRRD,2024,4.2039
REGION1,LNDCP05HRRRD,2025,6.3583
REGION1,LNDCP05HRRRD,2026,6.5302
REGION1,LNDCP05HRRRD,2027,5.5595
REGION1,LNDCP05IIMRD,2026,1.0503
REGION1,LNDCP05IIMRD,2027,2.6089
REGION1,LNDCP05IIMRD,2028,4.0734
REGION1,LNDCP05IIMRD,2029,5.4308
REGION1,LNDCP05IIMRD,2030,6.6761
REGION1,LNDCP05IINOC,2026,1.1401
REGION1,LNDCP05IINOC,2027,2.832
REGION1,LNDCP05IINOC,2028,4.4216
REGION1,LNDCP05IINOC,2029,5.8951
REGION1,LNDCP05IINOC,2030,7.2469
REGION1,LNDCP05IINOE,2026,1.0288
REGION1,LNDCP05IINOE,2027,2.5556
REGION1,LNDCP05IINOE,2028,3.9901
REGION1,LNDCP05IINOE,2029,5.3198
REGION1,LNDCP05IINOE,2030,6.5396
REGION1,LNDCP05IINOW,2026,1.3529
REGION1,LNDCP05IINOW,2027,3.3606
REGION1,LNDCP05IINOW,2028,5.2469
REGION1,LNDCP05IINOW,2029,6.9954
REGION1,LNDCP05IINOW,2030,8.5995
REGION1,LNDCP05IIRRD,2026,0.5778
REGION1,LNDCP05IIRRD,2027,1.4354
REGION1,LNDCP05IIRRD,2028,2.2411
REGION1,LNDCP05IIRRD,2029,2.9879
REGION1,LNDCP05IIRRD,2030,3.6731
REGION1,LNDCP05IISOC,2026,2.0166
REGION1,LNDCP05IISOC,2027,5.0094
REGION1,LNDCP05IISOC,2028,7.8212
REGION1,LNDCP05IISOC,2029,10.4275
REGION1,LNDCP05IISOC,2030,12.8186
REGION1,LNDCP05IISOE,2026,1.1245
REGION1,LNDCP05IISOE,2027,2.7932
REGION1,LNDCP05IISOE,2028,4.3611
REGION1,LNDCP05IISOE,2029,5.8144
REGION1,LNDCP05IISOE,2030,7.1476
REGION1,LNDCP05IRNOC,2017,5.405
REGION1,LNDCP05IRNOC,2018,12.2378
REGION1,LNDCP05IRNOC,2019,19.397
REGION1,LNDCP05IRNOC,2020,1.1768
REGION1,LNDCP05IRNOE,2026,0.1055
REGION1,LNDCP05IRNOE,2027,0.2621
REGION1,LNDCP05IRNOE,2028,0.4092
REGION1,LNDCP05IRNOE,2029,0.5455
REGION1,LNDCP05IRNOE,2030,0.6706
REGION1,LNDCP05IRNOW,2026,0.1387
REGION1,LNDCP05IRNOW,2027,0.3446
REGION1,LNDCP05IRNOW,2028,0.538
REGION1,LNDCP05IRNOW,2029,0.7173
REGION1,LNDCP05IRNOW,2030,0.8818
REGION1,LNDCP05IRSOC,2026,0.2068
REGION1,LNDCP05IRSOC,2027,0.5137
REGION1,LNDCP05IRSOC,2028,0.802
REGION1,LNDCP05IRSOC,2029,1.0693
REGION1,LNDCP05IRSOC,2030,1.3145
REGION1,LNDCP05IRSOE,2019,15.1746
REGION1,LNDCP05IRSOE,2020,29.2226
REGION1,LNDCP05IRSOE,2021,33.5334
REGION1,LNDCP05IRSOE,2022,40.1085
REGION1,LNDCP05IRSOE,2023,41.7724
REGION1,LNDCP05IRSOE,2024,38.3889
REGION1,LNDCP05IRSOE,2025,27.5356
REGION1,LNDCP05IRSOE,2026,16.9729
REGION1,LNDCP05LRMRD,2027,0.0939
REGION1,LNDCP05LRMRD,2028,0.2091
REGION1,LNDCP05LRMRD,2029,0.2729
REGION1,LNDCP05LRMRD,2030,0.3313
REGION1,LNDCP05LRNOC,2028,0.2431
REGION1,LNDCP05LRNOC,2029,0.3104
REGION1,LNDCP05LRNOC,2030,0.3722
REGION1,LNDCP05LRNOE,2029,0.3132
REGION1,LNDCP05LRNOE,2030,0.3663
REGION1,LNDCP05LRNOW,2029,0.4118
REGION1,LNDCP05LRNOW,2030,0.4817
REGION1,LNDCP05LRRRD,2028,0.0634
REGION1,LNDCP05LRRRD,2029,0.1667
REGION1,LNDCP05LRRRD,2030,0.1969
REGION1,LNDCP05LRSOC,2028,0.2212
REGION1,LNDCP05LRSOC,2029,0.5817
REGION1,LNDCP05LRSOC,2030,0.6871
REGION1,LNDCP05LRSOE,2027,0.1006
REGION1,LNDCP05LRSOE,2028,0.2239
REGION1,LNDCP05LRSOE,2029,0.2921
REGION1,LNDCP05LRSOE,2030,0.3547
REGION1,LNDCP06HRNOE,2027,14.9362
REGION1,LNDCP06HRNOE,2028,15.8886
REGION1,LNDCP06HRNOE,2029,15.6954
REGION1,LNDCP06HRNOE,2030,14.0906
REGION1,LNDCP06IIMRD,2027,0.0429
REGION1,LNDCP06IIMRD,2028,0.0653
REGION1,LNDCP06IIMRD,2029,0.086
REGION1,LNDCP06IIMRD,2030,0.105
REGION1,LNDCP06IINOC,2026,0.0176
REGION1,LNDCP06IINOC,2027,0.0438
REGION1,LNDCP06IINOC,2028,0.0684
REGION1,LNDCP06IINOC,2029,0.0912
REGION1,LNDCP06IINOC,2030,0.1121
REGION1,LNDCP06IINOE,2026,0.0159
REGION1,LNDCP06IINOE,2027,0.0395
REGION1,LNDCP06IINOE,2028,0.0617
REGION1,LNDCP06IINOE,2029,0.0823
REGION1,LNDCP06IINOE,2030,0.1011
REGION1,LNDCP06IINOW,2026,0.0209
REGION1,LNDCP06IINOW,2027,0.052
REGION1,LNDCP06IINOW,2028,0.0811
REGION1,LNDCP06IINOW,2029,0.1082
REGION1,LNDCP06IINOW,2030,0.133
REGION1,LNDCP06IIRRD,2026,0.0089
REGION1,LNDCP06IIRRD,2027,0.0222
REGION1,LNDCP06IIRRD,2028,0.0347
REGION1,LNDCP06IIRRD,2029,0.0462
REGION1,LNDCP06IIRRD,2030,0.0568
REGION1,LNDCP06IISOC,2026,0.0312
REGION1,LNDCP06IISOC,2027,0.0775
REGION1,LNDCP06IISOC,2028,0.1209
REGION1,LNDCP06IISOC,2029,0.1612
REGION1,LNDCP06IISOC,2030,0.1982
REGION1,LNDCP06IISOE,2026,0.0174
REGION1,LNDCP06IISOE,2027,0.0432
REGION1,LNDCP06IISOE,2028,0.0674
REGION1,LNDCP06IISOE,2029,0.0899
REGION1,LNDCP06IISOE,2030,0.1105
REGION1,LNDCP06IRMRD,2028,0.0864
REGION1,LNDCP06IRMRD,2029,0.1103
REGION1,LNDCP06IRMRD,2030,0.1323
REGION1,LNDCP06IRNOC,2026,0.0211
REGION1,LNDCP06IRNOC,2027,0.0525
REGION1,LNDCP06IRNOC,2028,0.082
REGION1,LNDCP06IRNOC,2029,0.1093
REGION1,LNDCP06IRNOC,2030,0.1344
REGION1,LNDCP06IRNOE,2025,5.8226
REGION1,LNDCP06IRNOE,2026,11.1408
